,abstract,Tags
1172,dataset contain data use analyze genetic environmental effect alfalfa stand persistence . data compile alfalfa varieties test conduct university researchers the us canada 1986 1999 .,"agronomy, alfalfa, alfalfa_db, genetic improvement, genetic variation, genotype x environment, lucerne, medicago, plant persistence, stand persistence, stress tolerance, variety testing, winter hardiness"
1173,dataset contain data use analyze genetic environmental effect alfalfa yield agronomic performance . data compile alfalfa variety test conduct university researchers the us canada 1986 1999 .,"agriculture, agronomy, alfalfa, alfalfa_db, forage yield, genetic improvement, genotype x environment, germplasm, lucerne, medicago, variety, variety testing, yield improvement"
1174,locate regulatory dna elements the dog genome .,"canines, chemistry, codes in dog dna, cpg-rich motifs, dmrs, dog genomics, gene regulation, genomic imprinting, germline dmrs, icrs, kmt2a, mll1 binding sites, mll1 morphemes, zfp57"
1175,publication provide file ( wig.gz format ) examine density zfbs-morph overlap the ucsc genome browser .,"chemistry, codes in dna, dmrs, gene regulation, genomic imprinting, germline dmrs, icrs, imprinting control regions, kmt2a, mll1 binding sites, mll1 morphemes, zfp57"
1176,data water entry hydrophobic spheres experiment use reveal the criteria the occurrence surface seal .,"experimental tests, fluid mechanics, image processing, matlab, mechanical engineering, physics"
1177,propose model describe effect density/refractive index gradients reduce measurement precision background-oriented schlieren ( bos ) experiment derive cramer–rao lower bind ( crlb ) the 2d centroid estimation ...,"aeronautics and astronautics, background oriented schlieren, cramer-rao lower bound, uncertainty quantification"
1178,belief remove confederate icons public space violate free expression right occasionally make way the national discourse . collect data ascertain make argument why .,"group, political science, public opinion, race, survey"
1179,dataset include calibration sensitivity test result 58 lakes globally use arctic lake biogeochemistry model ( albm ) cod analysis .,"eaps, global lake thermal dynamics, lake model, sensitivity test"
1180,dataset include necessary data cod reproduce figure use the paper .,"eaps, holocene, north america, peatland, p-tem, soil carbon"
1181,bundle contain cod data use generate figure the paper .,"boreal fires, burn severity, carbon loss, eaps, north america, tem"
1182,include three excel file : ) laboratory experiment test early-instar larval feed preference ; ii ) greenhouse experiment assess adult oviposition preference ; iii ) field correlation leaf pesticide concentrations ...,"agroecosystems, behavioral response, butterfly, entomology, milkweed, monarchs, pesticides, pollinators"
1183,dataset contain standard test protocols use characterize alfalfa cultivars compile the north american alfalfa improvement conference .,"abiotic stress, agriculture, agronomy, alfalfa, alfalfa breeding, alfalfa_db, bacterial pathogen, biotic resistance, biotic stress, forage quality, fungal pathogen, grazing tolerance, insect stress, lucerne, medicago, plant breeding, plant pathology, resistance score, resistance tests, stress tolerance, winter hardiness"
1184,addendum erratum the pottery the context collection base analysis reprocess the ceramic materials collect the pedestrian team store the alanya archaeological museum 2019 .,"ancient greece, archaeological survey, archaeology, classical studies, pottery, rcasp, rcsp, rough cilicia, rough cilicia survey project, turkey"
1185,"file contain various meteorological field as air temperature , rainfall , moisture , rainfall , surface field ( soil moisture soil temperature ) .","arw model, eaps, fasdas, hrldas, monsoon depressions, soil moisture simulation, soil temperature"
1186,"dataset behl et al . ( review ) which conduct bibliometric analysis 6,500+ peer-reviewed publications generate a 15-year period the national oceanic atmospheric administration ’ ( noaa ) sea grant program .","bibliometrics, coastal, f, forestry and natural resources, noaa, publicly-funded research, sea grant"
1187,introduce novel approach image-based probability estimation displacement ( iped ) be direct estimation pdf displacement racers within image . data set reproduce the plot sample image available .,"diffusion measurement, image processing, mechanical engineering, particle image velocimetry, probability density function estimation, random process"
1188,dataset contain geochemical isotopic data the 2015 baseflow sample campaign the wabash river watershed .,"aqueous geochemistry, baseflow, chlorine-36, eaps, groundwater, stable isotopes, strontium isotopes, watershed"
1189,"structural attribute relevant flood risk ( foundation height/type , square footage , number stories , build type ) , produce use machine learn automate image analysis gsv image .","flood risk, industrial engineering, machine learning, structure attributes"
1190,repository archive videos the simulations the design structure different earthquakes post-earthquake fire scenarios .,"3d fea, behavior, civil engineering, moment frame, performance-based, post-earthquake fire, steel"
1191,set matlab script relate orthogonal polynomials relative a generalize marchenko–pastur measure,"computer science, mathematics, matlab, modification algorithms for orthogonal polynomials, modified chebyshev algorithm, orthogonal polynomials, walter gautschi archives, weight functions"
1192,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, aspergillus niger, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program"
1193,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, botrytis cinerea, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program"
1194,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, cercospora zeina, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program"
1195,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, claviceps purpurea, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program"
1196,dataset meta-analysis establish generalize relationship n2o emissions field-crop partial n balance . quantify on-farm n2o emissions food-supply chain .,"agriculture, agronomy, greenhouse gas emissions, net nitrogen balance, nitrogen, nitrous oxide, row crops, surplus nitrogen"
1197,"virtual reality ( vr ) simulation immerse participants experience intercultural business case , which be try secure business contract a colombian company . contain 7 videos , introduction , 3 script debrief .","intercultural competence development, leadership development, simulated training, technology leadership and innovation, virtual reality"
1198,ray tracin base image generation methodology render realistic image particle image velocimetry ( piv ) background orient schlieren ( bos ) experiment the presence density/refractive index gradients .,"aeronautics and astronautics engineering, background oriented schlieren, cuda, particle image velocimetry, python, ray tracing"
1199,"dot track method process bos image improve accuracy , precision , spatial resolution the measurements","aeronautics and astronautics engineering, background oriented schlieren, image processing, matlab, particle tracking velocimetry"
1200,file report data use olaya-arenas et al 2020 study publish scientific report monarch performance rear larvae vary pesticide type concentrations .,"agriculture, entomology, milkweed, monarchs, pesticides"
1201,"data correspond force measure simulate soccer kick with respective diameter , ball size , pressure velocity . data use , perform dimensional analysis relate peak impact force the aforementioned variables interest .","health and kinesiology, mild traumatic brain injury, peak impact force, soccer, soccer ball, soccer biomechanics, soccer headers"
1202,file include data use the figure the manuscript entitle 'measuring n2o emissions multiple source use backward lagrangian stochastic model ' .,"a backward lagrangian stochastic (bls) dispersion model, agronomy, atmospheric measurements, greenhouse gas emissions, maize, multiple emission sources, n2o, op-ftir"
1203,"data accompany learn activity use gephi , open-source graph tool , visualize connections topics the work french philosopher gilles deleuze .","20th century french philosophy, gephi, gilles deleuze, library science, network analysis, teaching and learning"
1204,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, colletotrichum gloeosporioides, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program"
1205,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, fusarium oxysporum, high school summer research, phytopathogenic fungi, plant pathogens, summer science program"
1206,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, magnaporthe oryzae, phytopathogenic fungi, plant pathogens, summer science program"
1207,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, puccinia striiformis, summer science program"
1208,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, rhizoctonia solani, summer science program"
1209,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program, thielaviopsis punctulata"
1210,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program, ustilago maydis"
1211,"ssp biochemistry , high school participants conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design, biochemistry, cdc14 phosphatase, enzyme function, high school summer research, phytopathogenic fungi, plant pathogens, summer science program, verticillium longisporum"
1212,be support material & quot ; enigma oligocene climate global surface temperature evolution & quot ; publish pnas 2020 o'brien et al .,"climate change, climate modeling, earth and atmospheric sciences, ice volume, organic biomarkers, oxygen isotopes, paleoclimate, sea level rise"
1213,"relative cold heat tolerances juglans species hybrids measurement twig electrolyte leakage follow freezer treatments , leaflet chlorophyll fluorescence follow hot water bath treatments","abiotic stress, butternut, chlorophyll fluorescence, electrolyte leakage, extreme temperature stress, forestry and natural resources, hybridization, japanese walnut, white walnut"
1214,raman spectroscopic dataset potential microbes contaminate the pharmaceutical industry .,"agricultural and biological engineering, deep learning, microbial contamination, raman"
1215,ro­botic surgery eye track­ing elec­troen­cephalo­gram sim­u­lated train­ing per­for­mance,"applied ergonomics, eeg, eye tracking, industrial engineering, nasa tlx, performance, robotics, surgery, workload dataset"
1216,dataset contain data pedestrian survey the collect ceramic artefacts the the boğsak archaeological survey 2015 .,"ancient greece, archaeological survey, archaeology, boğsak, ceramics, classical studies, geoarchaeology, languages, pottery, rough cilicia, turkey"
1217,dataset contain data pedestrian survey the collect ceramic artefacts the the boğsak archaeological survey 2016 2017,"ancient greece, archaeological survey, archaeology, boğsak, ceramics, classical studies, pottery, rough cilicia, turkey"
1218,"repository contain support information manuscript regard sherwood principle machine learn . critical underlie data file , along a flow chart describe the methodologies apply the paper enclose .","circular economy, empirical models, environmental and ecological engineering, machine learning, sherwood principle"
1219,dataset include model intercomparison result use arctic lake biogeochemistry model ( albm ) cod analysis .,"eaps, global lake thermal dynamics, lake model, model intercomparison"
1220,"simulation immerse learners an international organization case they develop intercultural knowledge competence . within simulation , learners play role an intern a multi-cultural team a technology company .","adaptive simulated training, social skills development, technology leadership and innovation, virtual reality"
1221,"2-d video simulation aim develop learners ’ social skills the immersive environment . the train , learners may experience improvement their personal attribute interact effectively other people be culturally ...","intercultural competence development, simulated training, technology leadership and innovation, video training"
1222,include the main code the two & quot ; collision & quot ; & quot ; collision & quot ; model . sample data solids fraction 3e-4 provide weber number 10 150 .,"droplet collision, evaporation, mechanical engineering, multiphase flow, spray-dry"
1223,lockout/tagout ( loto ) virtual reality safety train a virtual reality simulation build provide safety train the practice procedures necessary disable machinery equipment .,"lockout/tagout safety training, technology leadership and innovation, the osha standard for the control of hazardous energy, title 29 code of federal regulations, virtual reality"
1224,ear photometry use characterize 298 ex-pvp inbred line 274 drought tolerant maize africa ( dtma ) inbred line cross iodent ( php02 ) and/or stiff stalk ( 2facc ) testers 25 yield-related traits 2017 2018 .,"agronomy, ear photometry in maize testcrosses, heat-tolerant maize, maize"
1225,"dataset provide spatially-distributed soil physical properties require swat hydrologic model the arequipa department peru , base regional soil map available soil profile . develop methodology also provide .","agricultural and biological engineering, arcgis, arequipa, arequipa nexus institute, digital soil mapping, geographic information systems (gis), hydrologic modeling, hydrology, peru, soil, swat model, unsa, watershed"
1226,dataset provide spatially-distributed land cover properties require swat hydrologic model the arequipa department peru . develop methodology estimation land cover properties also provide .,"agricultural and biological engineering, arcgis, arequipa, arequipa nexus institute, crop, geographic information systems (gis), grassland, hydrologic modeling, hydrology, peru, swat model, unsa, watershed"
1227,air quality sensor data collect purdue forestry & amp ; natural resources students use arduino-compatible microcontrollers sensors detect volatile organic compound 2.5 µm particulates .,"air pressure, forestry and natural resources, indoor air quality, outdoor air quality, particulate air quality, teaching and learning, temperature, vocs"
1228,content include script file a sequential depression-filling algorithm develop matlab well elevation datasets use a manuscript publication .,"agricultural and biological engineering, elevation, matlab, watershed"
1229,"data include be the wqfs tile discharge , drp concentrations load the miscanthus x giganteus , continuous maize residue removal , switchgrass variety shawnee treatments .","agronomy, dissolved reactive phosphorus, phosphorus loss, p sink soils, p source soils, tile discharge, water quality, water quality data, water quality field station"
1230,"circadian disruptions dairy cattle not affect bhb concentrations response an ivgtt 14 days expect calve 7 days milk . additionally , be effect disruptions dry matter intake","animal sciences, circadian rhythm, glucose tolerance test, periparturient dairy cows"
1231,"investigate seasonal interaction among specialize eavesdrop , frog-biting midges ( corethrella spp . ) , their anuran host . overall abundance midges decrease the dry season little differences abundance species .","acoustic communication, biological sciences, eavesdroppers, engystomops pustulosus, frog-biting midges, phenology, smilisca sila, tropical seasonality"
1232,investigate signal synchronization shape natural sexual selection two frog species . result show synchronization reduce exposure eavesdroppers relax selection females likely important .,"acoustic communication, biological sciences, communi, eavesdroppers, relaxed selection, synchrony"
1233,show male tree frog reduce attractiveness eavesdrop enemies ( bat midges ) overlap call near-perfect synchrony the call neighbor conspecifics take advantage an auditory illusion .,"animal communication, biological sciences, communication network, eavesdroppers, illusion, sensory exploitation, synchrony"
1234,investigate the different call type a japanese stream breed treefrog affect automobile traffic noise . noise affect signal type different ways suggest social function be disrupt than others .,"acoustic communication, anthropogenic noise, biological sciences, buergeria japonica, frog, noise, noise pollution, road effects"
1235,complex color pattern decrease capture move prey ( motion dazzle effect ) . find support the motion dazzle effect strip cricket not fare better solid color ones cricket move be likely be eat .,"antipredator, biological sciences, camouflage, cane toads, coloration, motion dazzle"
1236,examine wild populations cane toads near sugarcane field florida find evidence demasculinization both primary secondary sexual traits male toads . males sugarcane areas reduce larynges toads the city .,"agriculture, biological sciences, cane toads, ecophysiology, endocrine disruptor, vocal cords"
1237,examine call time strategies the ryukyu kajika frog show variation temporal signal strategies within species a call type be synchronize neighbor another one be produce alternate .,"acoustic communication, animal communication, biological sciences, buergeria japonica, call timing, synchronized signals, synchrony"
1238,data set illustrate daily variation hard-braking events a 500-mile section i-35 texas .,"civil engineering, connected vehicle, crash, hard-braking, jtrp, traffic safety"
1239,"data set illustrate daily variation hard-braking events five interstate rout ( i-65 , i-69 , i-70 , i-94 i-465 ) indiana .","civil engineering, connected vehicles, crash, hard-braking, safety"
1240,pipeline generate xml parameter file apsim develop r. file r cod report & quot ; r pipeline calculation apsim parameters generate xml file & quot ; .,"agronomy, apsim crop growth models, apsim pipeline, remote sensing"
1241,model calibration step compare apsim simulate result measure phenotypes field trials . parameter adjustments report “ sorghumxmloutputuq ” .,"2018 sorghum simulation, agronomy, apsim crop model, remote sensing"
1242,apsim model 2018 west lafayette validate compare simulate observe result experiment conduct 2015 west lafayette .,"2015 sorghum crop simulation, agronomy, biophysical crop models, remote sensing"
1243,"data set include 1-year e-scooter trip data the city indianapolis , between sep 2018 aug 2019 .","civil engineering, e-scooter, jtrp, micro mobility, shared mobility, trip"
1244,calibrate apsim model 2018 west lafayette validate compare simulate observe result experiment conduct 2017 west lafayette .,"2017 sorghum simulation, agronomy, apsim crop model, remote sensing"
1245,"texas scenario simulations , the physiology parameters 2018 west lafayette use run apsim simulations bushland , tx use multi-year historical weather data .","agronomy, apsim, forage sorghum crop models, texas scenario simulation"
1246,"west lafayette scenario simulations , the physiology parameters 2018 west lafayette use run apsim simulations west lafayette use multi-year historical weather data .","agronomy, apsim, forage sorghum modelling, west lafayette scenario simulation"
1247,development podium : tool identify extract untargeted lc-ms data ms feature incorporate 13c-fed isotopic label .,"biochemistry, liquid chromatography–mass spectrometry (lc–ms), metabolomics, plant metabolism, stable isotope labeling, untargeted metabolomics analyses"
1248,data correspond a paper entitle & quot ; time order exposure two echinostome species affect pattern infection larval amphibians & quot ; billet et al . publish the journal parasitology 2020 : ...,"amphibians, echinostomatidae, forestry and natural resources, metacercariae, priority effects"
1249,data correspond a paper entitle & quot ; relative acute toxicity three per- polyfluoroalkyl substances nine species larval amphibians & quot ; tornabene et al .,"anurans, ecological risk assessment, forestry and natural resources, frog, lc50, pfas, salamanders, toads"
1250,dataset accompany journal clinical medicine article the name ( https : //doi.org/10.3390/jcm10020219 ) include data discuss therein . please contact craig goergen any question cgoergen @ purdue.edu .,"abdominal aortic aneurysms, biomedical engineering, elastin, pentagalloyl glucose, ultrasound"
1251,data correspond a paper entitle & quot ; population-level variation infection outcomes influence pesticide exposure larval wood frog ( rana sylvatica ) & quot ; billet et al . submit the journal freshwater biology 2021 .,"disease ecology, echinostomatidae, ecotoxicology, forestry and natural resources, host-parasite interactions, pesticides, ranavirus"
1252,raw audio record hear aid output and without feedback . matlab code a method quantify strength the feedback signal . spreadsheet data contain categorical feedback rat human listeners .,"acoustic communication, adverse hearing conditions, feedback, hearing aids, hearing science, matlab, sound, speech language and hearing sciences"
1253,"raw climate data ground-based station available shareable , time series develop climate forecast system reanalysis ( cfsr ) select station three east african countries—kenya , tanzania , uganda .","agricultural and biological engineering, climate, hydroclimate, hydrologic modeling, kenya, laser_pulse, precipitation, tanzania, temperature, uganda, water quality modeling, water resources, water security"
1254,"raw climate data ground-based station available shareable select station the simiyu river watershed , tanzania .","agricultural and biological engineering, climate, hydroclimate, hydrologic modeling, kenya, laser_pulse, precipitation, tanzania, temperature, uganda, water quality modeling, water resources, water security"
1255,"raw climate raw aggregate water data ground-based station available shareable select station the murchison bay watershed , uganda .","agricultural and biological engineering, climate, hydroclimate, hydrologic modeling, laser_pulse, precipitation, temperature, uganda, water quality modeling, water resources, water security"
1256,"reanalysis climate data aggregate streamflow data river gag station available shareable the sasumua river watershed , kenya .","agricultural and biological engineering, climate, east africa, hydroclimate, hydrologic modeling, kenya, laser_pulse, precipitation, rainfall, sasumua river watershed, temperature, water quality modeling, water resources"
1257,"raw climate data ground-based station available shareable , time series develop climate forecast system reanalysis ( cfsr ) select station kenya .","agricultural and biological engineering, climate, hydroclimate, hydrologic modeling, kenya, laser_pulse, precipitation, tanzania, temperature, uganda, water quality modeling, water resources, water security"
1258,data code correspond a paper entitle & quot ; pathogens predators : examine separate combine effect natural enemies community structure & quot ; deblieux hoverman .,"community composition, community ecology, disease ecology, forestry and natural resources, healthy herds, parasite-induced vulnerability, predator ecology, risk reduction"
1259,data correspond a paper entitle & quot ; pesticide tolerance induce a generalize stress response wood frog ( rana sylvatica ) & quot ; ls billet jt hoverman publish the journal ecotoxicology .,"acetylcholinesterase inhibitor, amphibians, carbaryl, forestry and natural resources, frog, generalized stress response, glucocorticoids, inducible tolerance, rana sylvatica"
1260,data set include observation score indiana elementary school classroom teachers ’ english language arts instruction use shelter instruction observation protocol 2018 2020 .,"bilingual education, curriculum and instruction, dual language, education, elementary schools, english language arts, siop, teacher professional development"
1261,data set include observation score indiana elementary school classroom teachers ’ english language arts instruction use shelter instruction observation protocol 2018 2020 .,"bilingual education, curriculum and instruction, dual language, education, elementary schools, english language arts, siop, teacher professional development"
1262,"raw climate data ground-based station available shareable , time series develop climate forecast system reanalysis ( cfsr ) select station tanzania .","agricultural and biological engineering, climate, hydroclimate, hydrologic modeling, laser_pulse, precipitation, tanzania, temperature, water quality modeling, water resources, water security"
1263,"raw climate data ground-based station available shareable , time series develop climate forecast system reanalysis ( cfsr ) select station uganda .","agricultural and biological engineering, climate, hydroclimate, hydrologic modeling, laser_pulse, precipitation, temperature, uganda, water quality modeling, water resources, water security"
1264,dataset include comprehensive list approximately 150 sit survey the course the rough cilicia archaeological survey project 1996 2011 .,"ancient greece, archaeological survey, archaeology, architectural features, classical studies, gazipasha, pottery, rcasp, rough cilicia, rough cilicia survey project, turkey"
1265,"dataset list eighty-six major archaeological sit the regions rough cilicia isauria modern turkey , locations record on-site georeferencing .","ancient greece, archaeological survey, archaeology, classical studies, isauria, rough cilicia, turkey"
1266,support raw data escobedo et al . ( 2021 ) include microscopy image .,"biochemistry, development, drosophila, eye, gal4, gal4 expression system, geneswitch gal4, photoreceptor, qf2 expression system"
1267,digital surface model generate the indiana statewide lidar data ( 2016 - 2019 ),"civil engineering, data science, high performance computing, lidar, remote sensing"
1268,normalize digital height model generate the indiana statewide lidar data ( 2016 - 2019 ),"civil engineering, data science, high performance computing, lidar, remote sensing"
1269,remediate enhance data the biographical dictionary the residents the french academy rome qualitative analysis the prosopographic data french artists - recipients the prix de rome award 1663 1968 .,"artists, composers, cultural sociology, digital humanities, engravers, french art, history of art, painters, prix de rome, prosopography, sculptors, visual and performing arts"
1270,dataset contain photos videos document sample locations around mount hood national forest and glacier national park .,"alpine, climate change, eaps, glacier, glacier national park, glaciers, mount hood national forest, spring"
1271,covid-19 data healthcare workers salute rdap 2021 purdue university libraries school information study,"covid-19, library science, purdue libraries, rdap, research data and access preservation summit, research data management, video"
1272,", present novel state-observer data-assimilation technique design fuse time-resolved cavitation bubble diameter measurements a govern model yield enhance spatio-temporal prediction the cavitation bubble dynamics .","cavitation, data assimilation, experimental tests, fluid mechanics, image processing, mechanical engineering, physics, pid controller"
1273,investigate two non-mutually exclusive hypotheses : 1 ) beacon effect 2 ) eavesdropper avoidance . find synchronize signal increase attraction females the chorus reduce eavesdropper attack .,"acoustic communication, beacon effect, biological sciences, eavesdroppers, predator avoidance, relaxed selection, synchrony"
1274,comparison plant communities two adjacent field - restoration old field . plant survey conduct 2018 follow restoration 2016 .,"biology, ecological applications, ecology, plant diversity, plant survey, restoration"
1275,plot base plant survey little wabash river nature preserve environmental characteristics .,"allen county, biology, ecology, indiana, nature preserve, plant diversity, plant survey"
1276,"database part the follow paper ( review ) : hans , a. , chaudhari , a. m. , bilionis , i. , panchal , j. h. , ( 2021 ) & quot ; mixed-method analysis cost schedule growth defense acquisition program & quot ; , asme dac , august 17-21st","cost overrun, defense acquisitions, mechanical engineering, schedule growth"
1277,investigation the ability cellular vehicle-to-everything ( cv2x ) dedicate short-range communication ( dsrc ) systems accurately send receive data vehicles have lose line-of-sight ( los ) due occlude ...,"antennas, autonomy, ccat, collision avoidance, computer simulation, connected vehicles, cv2x, dsrc, error prevention, gps, logistic regression, model, model intercomparison, non-line-of-sight, platooning, radio communications, radio-frequency, statistical analysis, test"
1278,students ' self-assessment the data visualization process .,"computer graphics technology, data visualization, data visualization pedagogy, teaching principles"
1279,circadian disruption increase insulin resistance decrease mammary development late gestation cow . effect circadian disruption liver mammary transcriptomes measure understand it impact hepatic function ...,"animal sciences, circadian rhythm, hepatic, mammary, periparturient dairy cows, transcriptome"
1280,package contain two spreadsheet program design steel-plate composite ( sc ) wall impactive load . first program base equations develop bruhl et al . ( 2014 ) second equations develop kim and varma ...,"civil engineering, impactive loading, missile impact, protective design, steel plate composite"
1281,canopy cover value extract hemispherical camera image the connecticut river watershed . image collect june 2016 april 2017 .,"canopy, forestry and natural resources, riparian zone, river, stream"
1282,supplemental table 4.1 : measure concentrations ( µg/l ) all constituent pahs present each 4 100 % hewaf solutions make 1 g ofs 1 l 25 ppt artificial seawater . nd = detect .,"deepwater horizon, forestry and natural resources, hewaf, high energy water accommodated fraction, pah, polycyclic aromatic hydrocarbons"
1283,"elizabeth allmon dissertation , supplemental table 5.1 : cardiac function & amp ; geometry statistics","cardiac development, cardiac geometry, cardiac morphology, forestry and natural resources, japanese medaka, oryzias latipes, statistics"
1284,elizabeth allmon dissertation ; supplemental table 5.2 : shear dependent factor statistics,"blood dynamic viscosity, cardiac development, cardiac shear dependent factors, forestry and natural resources, japanese medaka, oryzias latipes, statistics, wall shear stress"
1285,elizabeth allmon dissertation ; supplemental table 5.3 : gene expression statistics,"cardiac development, forestry and natural resources, gene expression, japanese medaka, mechano-genetic, oryzias latipes, statistics"
1286,publicly available data vertnet usgs rhinella marina osteopilus septentrionalis use spatial analysis track invasion florida,"biological sciences, invasion, invasive species, r software, spatial ecology"
1287,dataset contain process data 150 ancient transport amphoras store anamur archaeological museum . the jar date the early iron age the early modern era .,"amphoras, ancient greece, ancient maritime cargo, ancient maritime commerce, ancient shipping containers, ancient transport jars, anemurium, archaeology, cilician amphoras, classical studies, cypriot amphoras, hellenistic amphoras, kelenderis, late roman amphoras, phoenician amphoras, pottery, roman amphoras, roman trade, rough cilicia, turkey"
1288,drive simulator data study design evaluate conceptual connect automate vehicle base intersection maneuver assist systems ( cavimas ) aim assist drivers intersection maneuver .,"ccat, connected vehicles, driving simulation, eye tracking"
1289,"data cod use investigate behavioral , neurophysiological biomechanical traits associate the evolution hear mosquitoes","antenna, biological sciences, eavesdrop, frog, hear, mosquito, sensory biases"
1290,dataset include compute tomography ( ct ) scan the positive terminal assembly a commercial lithium-ion battery ( model : k2 18650e ) .,"battery safety, cid, engineering technology, li-ion battery, vent cap, vent"
1291,dataset include compute tomography ( ct ) scan the positive terminal assembly a commercial lithium-ion battery ( model : lg inr18650 m36 ) .,"battery safety, cid, engineering technology, li-ion battery, vent cap, vent"
1292,data multiple reaction monitor profile evaluate relative ion intensities lipid class plasma sea turtle .,"chelonia myda, eretmochelys imbricata, forestry and natural resources, lipid profiles, mass spectrometry, mrm-profiling"
1293,mathcad sheet the design examples aisc design guide 37 speedcore design .,"civil engineering, composite plate shear wall concrete filled, c-psw/cf, seismic design, speedcore, wind design"
1294,mathcad sheet the design examples aisc design guide 38 speedcore design .,"civil engineering, composite plate shear wall concrete filled, c-psw/cf, seismic design, speedcore, wind design"
1295,"data indicate both insecticides non-crop forage play integral roles shape pollinator health agricultural landscape , the relative importance interaction these two factor depend which aspect “ health ” ...","entomology, high tunnel production systems, pesticides, pollinators"
1296,dataset contain raw data use plot figure associate the follow publication https : //link.springer.com/article/10.1007/s11120-020-00811-1,"biochemistry, gene regulation, light harvesting, photosynthesis"
1297,"present uncertainty quantification methodology density estimation background-oriented schlieren ( bos ) measurements , order provide local , instantaneous , posteriori uncertainty bound each density measurement the field ...","aeronautics and astronautics engineering, background oriented schlieren, numerical analysis, python, uncertainty quantification"
1298,video provide detail instructions graphics calibrate road salt spreader truck a muncie advantage+ controller .,"calibration, civil engineering, indiana, jtrp, muncie, roads, snow plow, winter de-icing, winter road operations"
1299,video provide detail instructions graphics calibrate road salt spreader truck a certify power freedom 2 controller .,"calibration, certified power, civil engineering, indiana, jtrp, roads, snow plow, winter de-icing, winter road operations"
1300,video provide detail instructions graphics calibrate road salt spreader truck a muncie omni controller .,"calibration, civil engineering, indiana, jtrp, muncie, roads, snow plow, winter de-icing, winter road operations"
1301,video explain method calibrate volumetric box subsequent use calibrate road salt spread equipment .,"calibration, civil engineering, indiana, jtrp, roads, snow plow, volumetric box, winter de-icing, winter road operations"
1302,video provide detail instructions graphics calibrate road salt spreader truck a force america 5100ex controller .,"calibration, civil engineering, force america, indiana, jtrp, roads, snow plow, winter de-icing, winter road operations"
1303,calibration agency truck could take upwards 2 hours per vehicle an agency must travel have truck weigh twice offsite scale . innovative volumetric base method allow calibration perform on-site can be do ...,"calibration, calibration time-lapse, civil engineering, indiana, jtrp, roads, snow plow, volumetric, winter de-icing, winter road operations"
1304,visualization storm activity overlay telematics data snow plow truck .,"civil engineering, indiana, jtrp, mrms forecast, roads, snow plow, winter de-icing, winter road operations, winter storm deployment, winter storm management"
1305,indiana department transportation recently instal parsons telematics all snow plow truck actively monitor storm impact response measure . data provide dash camera image location truck one-minute intervals .,"civil engineering, indiana, jtrp, roads, snow plow, tandem plowing, winter de-icing, winter operations, winter road operations"
